Census.Date,Ward,Village.2002,Village,vitongoji,Adults,Children,dogs,vacc_dogs,pups,vacc_pups,cats,vacc_cats,kittens,vacc_kittens,humansTotal,dogsTotal
09/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,1,6,4,3,1,0,1,1,0,0,7,5
09/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,1,7,4,0,2,0,1,0,3,0,8,6
09/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,2,4,3,3,1,0,0,0,0,0,6,4
09/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,1,6,2,2,0,0,1,0,2,0,7,2
09/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,2,7,4,3,1,0,1,0,0,0,9,5
09/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,2,5,0,0,2,0,0,0,0,0,7,2
09/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,1,4,1,1,3,0,0,0,1,0,5,4
09/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,2,6,3,3,0,0,1,0,0,0,8,3
09/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,2,7,5,3,2,0,0,0,0,0,9,7
09/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,2,5,2,0,0,0,1,0,0,0,7,2
09/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,1,8,2,2,0,0,2,2,0,0,9,2
09/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,1,9,3,3,0,0,1,1,0,0,10,3
09/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,2,7,3,3,2,0,2,2,3,0,9,5
09/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,2,3,2,0,1,0,0,0,0,0,5,3
09/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,2,4,0,0,2,0,1,0,0,0,6,2
09/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,2,0,2,0,1,0,0,0,0,0,2,3
09/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,2,5,3,3,0,0,1,1,0,0,7,3
09/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,1,7,4,0,0,0,2,0,0,0,8,4
09/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,1,8,2,2,3,0,0,0,0,0,9,5
10/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,2,3,2,2,0,0,1,0,0,0,5,2
10/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,3,8,4,4,0,0,1,1,0,0,11,4
10/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,2,6,3,3,2,0,1,1,0,0,8,5
10/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,1,7,2,0,0,0,0,0,1,0,8,2
10/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,2,6,3,3,2,0,1,1,0,0,8,5
10/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,2,5,3,1,0,0,0,0,0,0,7,3
10/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,2,4,2,2,0,0,0,0,1,0,6,2
10/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,1,7,4,2,0,0,1,1,0,0,8,4
10/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,1,6,3,3,0,0,0,0,0,0,7,3
10/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,1,4,3,1,0,0,1,0,3,0,5,3
10/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,1,6,0,0,0,0,1,0,0,0,7,0
10/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,1,4,2,2,1,0,1,1,0,0,5,3
10/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,1,5,3,3,0,0,0,0,0,0,6,3
10/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,2,5,2,0,0,0,1,0,2,0,7,2
10/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,1,3,0,0,0,0,1,1,0,0,4,0
10/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,2,4,3,3,0,0,0,0,0,0,6,3
10/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,1,3,0,0,0,0,1,0,0,0,4,0
10/12/2011,Kenyamonta,Mesaga,Mesaga,Centre,1,6,4,4,0,0,1,1,0,0,7,4
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,6,3,3,0,0,1,0,0,0,8,3
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,11,6,6,3,0,1,1,0,0,13,9
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,3,1,0,0,0,0,0,0,0,5,1
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,7,3,2,0,0,0,0,2,0,9,3
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,3,9,4,4,0,0,1,1,0,0,12,4
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,6,4,1,0,0,1,0,0,0,8,4
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,1,5,2,0,0,0,1,0,0,0,6,2
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,3,6,3,1,2,0,0,0,1,0,9,5
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,4,4,4,0,0,1,0,3,0,6,4
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,4,9,3,1,0,0,0,0,0,0,13,3
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,3,8,0,0,2,0,1,0,0,0,11,2
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,4,7,4,0,0,0,0,0,1,0,11,4
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,4,3,3,1,0,1,1,0,0,6,4
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,1,2,0,0,0,0,0,1,0,3,2
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,2,0,0,0,0,0,0,0,0,4,0
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,3,4,2,0,3,0,0,0,0,0,7,5
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,1,3,0,0,0,0,0,0,0,0,4,0
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,1,4,0,0,0,0,1,0,0,0,5,0
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,6,4,4,2,0,1,1,0,0,8,6
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,1,4,0,0,2,0,0,0,0,0,5,2
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,1,5,2,2,0,0,1,0,0,0,6,2
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,6,4,2,0,0,0,0,2,0,8,4
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,1,6,0,0,0,0,1,1,0,0,7,0
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,7,6,4,0,0,1,1,0,0,9,6
11/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,1,6,0,0,0,0,1,1,0,0,7,0
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,4,3,0,0,0,1,0,0,0,6,3
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,6,2,2,0,0,0,0,1,0,8,2
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,3,7,3,3,2,0,1,0,0,0,10,5
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,4,9,4,3,0,0,0,0,1,0,13,4
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,3,13,6,3,0,0,1,0,3,0,16,6
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,6,2,2,3,0,0,0,1,0,8,5
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,4,0,0,3,0,0,0,0,0,6,3
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,6,3,2,0,0,1,0,0,0,8,3
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,1,4,0,0,0,0,0,0,0,0,5,0
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,1,5,0,0,1,0,1,0,2,0,6,1
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,3,7,3,3,0,0,0,0,0,0,10,3
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,3,9,4,0,0,0,1,0,0,0,12,4
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,1,3,0,0,0,0,1,0,2,0,4,0
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,1,4,2,0,0,0,0,0,1,0,5,2
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,1,3,4,3,0,0,0,0,0,0,4,4
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,8,4,4,0,0,0,0,1,0,10,4
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,3,0,0,1,0,1,0,0,0,5,1
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,1,4,2,1,0,0,0,0,0,0,5,2
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,1,6,3,0,0,0,1,0,0,0,7,3
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,6,4,2,0,0,0,0,0,0,8,4
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,2,0,0,0,0,0,0,0,0,4,0
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,4,2,0,0,0,1,0,0,0,6,2
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,3,11,6,4,0,0,1,1,0,0,14,6
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,7,3,3,0,0,0,0,0,0,9,3
12/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,1,6,4,4,0,0,1,0,0,0,7,4
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,4,3,2,0,0,1,0,0,0,6,3
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,5,4,4,0,0,0,0,0,0,7,4
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,3,7,6,4,0,0,0,0,0,0,10,6
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,6,0,0,2,0,1,0,0,0,8,2
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,4,2,2,0,0,1,0,0,0,6,2
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,1,3,0,0,0,0,1,0,0,0,4,0
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,3,8,3,3,0,0,1,1,0,0,11,3
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,1,4,3,2,0,0,0,0,0,0,5,3
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,4,0,0,0,0,0,0,0,0,6,0
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,4,0,0,0,0,1,0,0,0,6,0
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,3,3,0,0,0,0,0,0,0,5,3
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,6,0,0,0,0,1,0,2,0,8,0
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,3,6,3,3,0,0,0,0,1,0,9,3
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,4,3,3,2,0,1,0,0,0,6,5
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,1,3,0,0,1,0,0,0,0,0,4,1
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,4,4,2,0,0,1,0,3,0,6,4
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,1,5,0,0,0,0,0,0,0,0,6,0
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,3,9,3,3,0,0,1,0,0,0,12,3
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,4,8,4,1,0,0,1,1,0,0,12,4
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,3,11,7,7,0,0,1,1,3,0,14,7
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,6,3,3,0,0,0,0,0,0,8,3
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,4,6,0,0,0,0,1,0,2,0,10,0
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,1,5,2,0,0,0,0,0,0,0,6,2
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,4,2,2,0,0,0,0,0,0,6,2
13/12/2011,Kenyamonta,Mesaga,Mesaga,Matutu,2,8,3,2,0,0,1,0,4,0,10,3
16/12/2012,Kenyamonta,Mesaga,Mesaga,Matutu,1,3,0,0,0,0,1,0,0,0,4,0
16/12/2012,Kenyamonta,Mesaga,Mesaga,Matutu,1,4,2,2,0,0,0,0,1,0,5,2
16/12/2012,Kenyamonta,Mesaga,Mesaga,Matutu,2,6,3,2,0,0,1,0,0,0,8,3
16/12/2012,Kenyamonta,Mesaga,Mesaga,Matutu,1,4,2,2,0,0,0,0,0,0,5,2
16/12/2012,Kenyamonta,Mesaga,Mesaga,Matutu,1,5,0,0,2,0,0,0,0,0,6,2
16/12/2012,Kenyamonta,Mesaga,Mesaga,Matutu,1,6,3,3,0,0,0,0,2,0,7,3
16/12/2012,Kenyamonta,Mesaga,Mesaga,Matutu,1,7,4,1,0,0,1,0,0,0,8,4
16/12/2012,Kenyamonta,Mesaga,Mesaga,Matutu,2,3,4,2,0,0,0,0,1,0,5,4
16/12/2012,Kenyamonta,Mesaga,Mesaga,Matutu,1,4,0,0,0,0,0,0,0,0,5,0
16/12/2012,Kenyamonta,Mesaga,Mesaga,Matutu,3,9,6,6,0,0,1,0,2,0,12,6
16/12/2012,Kenyamonta,Mesaga,Mesaga,Matutu,4,11,4,4,0,0,0,0,0,0,15,4
16/12/2012,Kenyamonta,Mesaga,Mesaga,Matutu,1,4,0,0,0,0,1,0,0,0,5,0
16/12/2012,Kenyamonta,Mesaga,Mesaga,Matutu,2,6,6,4,0,0,0,0,0,0,8,6
16/12/2012,Kenyamonta,Mesaga,Mesaga,Matutu,1,8,4,3,0,0,1,0,0,0,9,4
16/12/2012,Kenyamonta,Mesaga,Mesaga,Matutu,4,7,3,3,0,0,0,0,2,0,11,3
16/12/2012,Kenyamonta,Mesaga,Mesaga,Matutu,3,7,0,0,0,0,0,0,1,0,10,0
16/12/2012,Kenyamonta,Mesaga,Mesaga,Matutu,2,6,3,3,0,0,1,0,0,0,8,3
16/12/2012,Kenyamonta,Mesaga,Mesaga,Matutu,2,4,0,0,0,0,0,0,1,0,6,0
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,3,6,3,3,0,0,0,0,0,0,9,3
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,2,3,2,0,0,0,1,0,0,0,5,2
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,1,6,2,2,0,0,0,0,1,0,7,2
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,1,4,0,0,0,0,1,0,0,0,5,0
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,1,5,3,0,0,0,0,0,0,0,6,3
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,2,6,0,0,2,0,0,0,1,0,8,2
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,2,6,3,2,0,0,1,0,0,0,8,3
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,3,6,2,2,0,0,0,0,1,0,9,2
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,4,8,3,3,0,0,1,0,0,0,12,3
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,2,7,4,2,0,0,0,0,0,0,9,4
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,2,8,4,2,0,0,1,0,1,0,10,4
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,1,4,5,3,0,0,1,0,3,0,5,5
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,1,4,3,1,0,0,0,0,0,0,5,3
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,1,5,4,3,0,0,1,0,2,0,6,4
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,2,6,3,2,0,0,0,0,0,0,8,3
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,3,3,2,2,0,0,1,0,3,0,6,2
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,2,4,3,0,0,0,3,0,0,0,6,3
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,3,6,3,3,0,0,0,0,0,0,9,3
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,3,7,4,4,0,0,1,1,0,0,10,4
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,2,4,0,0,0,0,0,0,0,0,6,0
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,2,3,3,3,0,0,1,0,2,0,5,3
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,3,6,0,0,0,0,0,0,1,0,9,0
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,1,5,2,2,0,0,1,0,0,0,6,2
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,1,6,3,2,0,0,0,0,1,0,7,3
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,1,6,4,2,0,0,1,0,0,0,7,4
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,1,4,3,1,0,0,1,0,3,0,5,3
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,3,8,4,3,0,0,0,0,0,0,11,4
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,2,6,4,0,0,0,1,0,2,0,8,4
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,2,4,3,2,0,0,0,0,0,0,6,3
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,2,3,2,2,3,0,0,0,1,0,5,5
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,1,4,0,0,0,0,1,1,0,0,5,0
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,1,5,0,0,0,0,1,1,0,0,6,0
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,2,6,3,0,0,0,0,0,1,0,8,3
17/12/2011,Kenyamonta,Mesaga,Mesaga,Nyakongo,2,9,4,4,0,0,1,1,0,0,11,4
11/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,3,6,4,4,0,0,1,0,0,0,9,4
11/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,5,3,0,0,0,0,0,1,0,7,3
11/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,4,3,3,2,0,1,1,0,0,6,5
11/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,6,4,4,1,0,0,0,0,0,8,5
11/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,3,8,3,1,0,0,0,0,1,0,11,3
11/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,3,2,2,1,0,1,0,0,0,5,3
11/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,1,6,2,0,0,0,1,0,2,0,7,2
11/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,3,7,3,3,0,0,2,2,0,0,10,3
11/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,6,4,3,2,0,0,0,1,0,8,6
11/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,3,8,4,2,1,0,1,1,3,0,11,5
11/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,6,4,2,0,0,0,0,0,0,8,4
11/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,4,2,0,0,0,1,0,0,0,6,2
11/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,5,3,1,0,0,0,0,1,0,7,3
11/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,4,0,0,2,0,0,0,0,0,6,2
11/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,6,3,0,0,0,1,0,0,0,8,3
11/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,5,4,2,1,0,0,0,1,0,7,5
11/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,3,3,1,0,0,1,0,0,0,5,3
11/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,3,6,4,4,1,0,0,0,1,0,9,5
11/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,1,0,0,0,0,0,1,0,0,0,1,0
11/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,4,3,3,1,0,0,0,1,0,6,4
12/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,6,3,0,0,0,1,0,0,0,8,3
12/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,3,7,3,3,2,0,0,0,0,0,10,5
12/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,3,9,6,6,1,0,2,2,0,0,12,7
12/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,6,3,2,0,0,1,1,0,0,8,3
12/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,1,4,2,2,0,0,1,1,0,0,5,2
12/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,1,5,4,2,0,0,0,0,0,0,6,4
12/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,1,4,3,3,1,0,0,0,0,0,5,4
12/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,6,4,4,2,0,2,2,0,0,8,6
12/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,8,6,4,1,0,1,1,3,0,10,7
12/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,1,4,3,0,0,0,1,0,3,0,5,3
12/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,5,3,3,0,0,0,0,0,0,7,3
12/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,1,7,2,0,0,0,1,0,2,0,8,2
12/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,1,5,4,4,0,0,0,0,0,0,6,4
12/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,3,9,6,6,1,0,2,2,0,0,12,7
12/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,1,4,3,3,2,0,1,0,2,0,5,5
12/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,1,6,3,2,1,0,0,0,0,0,7,4
12/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,4,2,1,2,0,0,0,1,0,6,4
12/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,3,8,5,3,1,0,1,0,3,0,11,6
12/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,9,3,0,3,0,1,0,2,0,11,6
13/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,3,9,3,3,2,0,1,1,0,0,12,5
13/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,1,4,3,0,0,0,1,0,2,0,5,3
13/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,1,5,4,3,0,0,1,1,0,0,6,4
13/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,6,4,4,2,0,0,0,1,0,8,6
13/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,5,2,0,1,0,1,0,0,0,7,3
13/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,4,11,6,4,0,0,0,0,0,0,15,6
13/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,3,7,2,0,2,0,1,0,0,0,10,4
13/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,9,6,6,0,0,2,0,0,0,11,6
13/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,1,4,1,1,0,0,1,1,0,0,5,1
13/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,1,4,3,3,1,0,0,0,0,0,5,4
13/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,1,5,3,2,1,0,1,0,2,0,6,4
13/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,6,4,1,2,0,0,0,1,0,8,6
13/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,3,8,4,4,0,0,1,1,0,0,11,4
13/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,1,4,2,0,1,0,0,0,0,0,5,3
13/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,7,4,0,0,0,1,0,2,0,9,4
13/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,4,3,0,1,0,0,0,0,0,6,4
13/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,7,5,5,0,0,1,0,2,0,9,5
13/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,6,3,3,0,0,0,0,1,0,8,3
13/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,1,4,2,1,0,0,1,0,0,0,5,2
13/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,3,0,0,1,0,0,0,1,0,5,1
14/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,4,3,3,0,0,1,0,0,0,6,3
14/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,5,3,2,0,0,0,0,1,0,7,3
14/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,3,8,4,1,0,0,1,0,0,0,11,4
14/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,6,3,0,0,0,1,0,0,0,8,3
14/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,1,4,0,0,0,0,1,0,3,0,5,0
14/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,3,9,6,6,0,0,2,2,0,0,12,6
14/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,1,6,0,0,0,0,1,0,0,0,7,0
14/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,7,3,0,0,0,0,0,1,0,9,3
14/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,1,6,4,2,0,0,1,0,0,0,7,4
14/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,4,2,2,0,0,1,1,0,0,6,2
14/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,1,6,4,4,1,0,0,0,1,0,7,5
14/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,3,3,1,2,0,0,0,0,0,5,5
14/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,4,11,6,5,1,0,2,2,0,0,15,7
14/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,3,8,1,0,2,0,1,0,0,0,11,3
14/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,4,2,0,0,0,0,0,0,0,6,2
14/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,4,11,6,4,1,0,1,1,0,0,15,7
14/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,3,7,4,3,1,0,0,0,1,0,10,5
14/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,1,4,0,0,0,0,1,1,0,0,5,0
14/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,6,3,2,1,0,0,0,0,0,8,4
14/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,4,3,3,0,0,1,1,0,0,6,3
15/04/2012,Kenyamonta,Mesaga,Mesaga,Nyanungu,2,4,4,4,0,0,1,0,0,0,6,4
