"cellID","Region","District","Ward","WardID","Village","VillageID"
1505,"Mara","Serengeti","Ring'wani",24,"Kenyana",22
1506,"Mara","Serengeti","Ring'wani",24,"Kenyana",22
1507,"Mara","Serengeti","Ring'wani",24,"Kenyana",22
1508,"Mara","Serengeti","Nyamoko",21,"Masangura",41
1509,"Mara","Serengeti","Nyamoko",21,"Masangura",41
1510,"Mara","Serengeti","Nyamoko",21,"Masangura",41
1511,"Mara","Serengeti","Nyamoko",21,"Masangura",41
1512,"Mara","Serengeti","Nyamoko",21,"Itununu",15
1513,"Mara","Serengeti","Nyamoko",21,"Itununu",15
1514,"Mara","Serengeti","Nyamoko",21,"Itununu",15
1515,"Mara","Serengeti","Nyamoko",21,"Itununu",15
1516,"Mara","Serengeti","Nyamoko",21,"Itununu",15
1517,"Mara","Serengeti","Nyamoko",21,"Kerenero",23
1518,"Mara","Serengeti","Nyamoko",21,"Kerenero",23
1519,"Mara","Serengeti","Nyamoko",21,"Kerenero",23
1520,"Mara","Serengeti","Geitasamo",2,"Nyamoko",68
1521,"Mara","Serengeti","Geitasamo",2,"Nyamoko",68
1522,"Mara","Serengeti","Geitasamo",2,"Kegonga",18
1523,"Mara","Serengeti","Geitasamo",2,"Kegonga",18
1524,"Mara","Serengeti","Geitasamo",2,"Kegonga",18
1525,"Mara","Serengeti","Geitasamo",2,"Kegonga",18
1526,"Mara","Serengeti","Mbalibali",14,"Koreri",30
1527,"Mara","Serengeti","Mbalibali",14,"Koreri",30
1528,"Mara","Serengeti","Mbalibali",14,"Koreri",30
1529,"Mara","Serengeti","Mbalibali",14,"Koreri",30
1530,"Mara","Serengeti","Mbalibali",14,"Koreri",30
1531,"Mara","Serengeti","Sedeco",26,"Nyamburi",64
1532,"Mara","Serengeti","Sedeco",26,"Nyamburi",64
1533,"Mara","Serengeti","Sedeco",26,"Nyamburi",64
1534,"Mara","Serengeti","Sedeco",26,"Nyamburi",64
1535,"Mara","Serengeti","Sedeco",26,"Bisarara",1
1536,"Mara","Serengeti","Sedeco",26,"Bisarara",1
1537,"Mara","Serengeti","Sedeco",26,"Bisarara",1
1538,"Mara","Serengeti","Sedeco",26,"Bisarara",1
1539,"Mara","Serengeti","Sedeco",26,"Bisarara",1
1540,"Mara","Serengeti","Magange",11,"Remung'orori",78
1541,"Mara","Serengeti","Magange",11,"Remung'orori",78
1542,"Mara","Serengeti","Magange",11,"Remung'orori",78
1543,"Mara","Serengeti","Magange",11,"Remung'orori",78
1544,"Mara","Serengeti","Magange",11,"Remung'orori",78
1545,"Mara","Serengeti","Magange",11,"Remung'orori",78
1546,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1547,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1548,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1549,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1550,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1551,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1552,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1553,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1554,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1555,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1556,"Mara","Serengeti","Nyamatare",19,"Kemgesi",19
1557,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1558,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1559,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1560,"Mara","Serengeti","Nyamatare",19,"Nyamatare",61
1561,"Mara","Serengeti","Nyamatare",19,"Nyamatare",61
1562,"Mara","Serengeti","Nyamatare",19,"Nyamatare",61
1563,"Mara","Serengeti","Nyamatare",19,"Nyamatare",61
1564,"Mara","Serengeti","Nyamatare",19,"Nyamatare",61
1565,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1566,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1567,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1568,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1569,"Mara","Serengeti","Ring'wani",24,"Kenyana",22
1570,"Mara","Serengeti","Ring'wani",24,"Kenyana",22
1571,"Mara","Serengeti","Ring'wani",24,"Kenyana",22
1572,"Mara","Serengeti","Ring'wani",24,"Kenyana",22
1573,"Mara","Serengeti","Nyamoko",21,"Masangura",41
1574,"Mara","Serengeti","Nyamoko",21,"Masangura",41
1575,"Mara","Serengeti","Nyamoko",21,"Masangura",41
1576,"Mara","Serengeti","Nyamoko",21,"Masangura",41
1577,"Mara","Serengeti","Nyamoko",21,"Masangura",41
1578,"Mara","Serengeti","Nyamoko",21,"Masangura",41
1579,"Mara","Serengeti","Nyamoko",21,"Itununu",15
1580,"Mara","Serengeti","Nyamoko",21,"Kerenero",23
1581,"Mara","Serengeti","Nyamoko",21,"Kerenero",23
1582,"Mara","Serengeti","Nyamoko",21,"Kerenero",23
1583,"Mara","Serengeti","Nyamoko",21,"Kerenero",23
1584,"Mara","Serengeti","Nyamoko",21,"Kerenero",23
1585,"Mara","Serengeti","Geitasamo",2,"Nyamoko",68
1586,"Mara","Serengeti","Geitasamo",2,"Nyamoko",68
1587,"Mara","Serengeti","Geitasamo",2,"Kegonga",18
1588,"Mara","Serengeti","Geitasamo",2,"Kegonga",18
1589,"Mara","Serengeti","Geitasamo",2,"Kegonga",18
1590,"Mara","Serengeti","Geitasamo",2,"Kegonga",18
1591,"Mara","Serengeti","Geitasamo",2,"Kegonga",18
1592,"Mara","Serengeti","Mbalibali",14,"Koreri",30
1593,"Mara","Serengeti","Mbalibali",14,"Koreri",30
1594,"Mara","Serengeti","Mbalibali",14,"Koreri",30
1595,"Mara","Serengeti","Mbalibali",14,"Koreri",30
1596,"Mara","Serengeti","Sedeco",26,"Nyamburi",64
1597,"Mara","Serengeti","Sedeco",26,"Nyamburi",64
1598,"Mara","Serengeti","Sedeco",26,"Nyamburi",64
1599,"Mara","Serengeti","Sedeco",26,"Nyamburi",64
1600,"Mara","Serengeti","Sedeco",26,"Bisarara",1
1601,"Mara","Serengeti","Sedeco",26,"Bisarara",1
1602,"Mara","Serengeti","Sedeco",26,"Bisarara",1
1603,"Mara","Serengeti","Sedeco",26,"Bisarara",1
1604,"Mara","Serengeti","Sedeco",26,"Bisarara",1
1605,"Mara","Serengeti","Sedeco",26,"Bisarara",1
1606,"Mara","Serengeti","Magange",11,"Remung'orori",78
1607,"Mara","Serengeti","Magange",11,"Remung'orori",78
1608,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1609,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1610,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1611,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1612,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1613,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1614,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1615,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1616,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1617,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1618,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1619,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1620,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1621,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1622,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1623,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1624,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1625,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1626,"Mara","Serengeti","Nyamatare",19,"Nyamatare",61
1627,"Mara","Serengeti","Nyamatare",19,"Nyamatare",61
1628,"Mara","Serengeti","Nyamatare",19,"Nyamatare",61
1629,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1630,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1631,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1632,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1633,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1634,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1635,"Mara","Serengeti","Ring'wani",24,"Kenyana",22
1636,"Mara","Serengeti","Ring'wani",24,"Kenyana",22
1637,"Mara","Serengeti","Ring'wani",24,"Kenyana",22
1638,"Mara","Serengeti","Nyamoko",21,"Masangura",41
1639,"Mara","Serengeti","Nyamoko",21,"Masangura",41
1640,"Mara","Serengeti","Nyamoko",21,"Masangura",41
1641,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1642,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1643,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1644,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1645,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1646,"Mara","Serengeti","Uwanja wa Ndege",27,"Ngarawani",56
1647,"Mara","Serengeti","Uwanja wa Ndege",27,"Ngarawani",56
1648,"Mara","Serengeti","Uwanja wa Ndege",27,"Ngarawani",56
1649,"Mara","Serengeti","Geitasamo",2,"Nyamoko",68
1650,"Mara","Serengeti","Geitasamo",2,"Nyamoko",68
1651,"Mara","Serengeti","Geitasamo",2,"Matare",43
1652,"Mara","Serengeti","Geitasamo",2,"Kegonga",18
1653,"Mara","Serengeti","Geitasamo",2,"Kegonga",18
1654,"Mara","Serengeti","Geitasamo",2,"Kegonga",18
1655,"Mara","Serengeti","Geitasamo",2,"Kegonga",18
1656,"Mara","Serengeti","Kisangura",8,"Kibeyo",24
1657,"Mara","Serengeti","Kisangura",8,"Kibeyo",24
1658,"Mara","Serengeti","Kisangura",8,"Kibeyo",24
1659,"Mara","Serengeti","Kisangura",8,"Kibeyo",24
1660,"Mara","Serengeti","Kisangura",8,"Kibeyo",24
1661,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1662,"Mara","Serengeti","Sedeco",26,"Nyamburi",64
1663,"Mara","Serengeti","Sedeco",26,"Nyamburi",64
1664,"Mara","Serengeti","Sedeco",26,"Bisarara",1
1665,"Mara","Serengeti","Sedeco",26,"Bisarara",1
1666,"Mara","Serengeti","Sedeco",26,"Bisarara",1
1667,"Mara","Serengeti","Sedeco",26,"Bisarara",1
1668,"Mara","Serengeti","Sedeco",26,"Bisarara",1
1669,"Mara","Serengeti","Sedeco",26,"Bisarara",1
1670,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1671,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1672,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1673,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1674,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1675,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1676,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1677,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1678,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1679,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1680,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1681,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1682,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1683,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1684,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1685,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1686,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1687,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1688,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1689,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1690,"Mara","Serengeti","Nyamatare",19,"Nyamatare",61
1691,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1692,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1693,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1694,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1695,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1696,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1697,"Mara","Serengeti","Ring'wani",24,"Kenyana",22
1698,"Mara","Serengeti","Ring'wani",24,"Kenyana",22
1699,"Mara","Serengeti","Ring'wani",24,"Kenyana",22
1700,"Mara","Serengeti","Nyamoko",21,"Masangura",41
1701,"Mara","Serengeti","Nyamoko",21,"Masangura",41
1702,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1703,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1704,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1705,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1706,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1707,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1708,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1709,"Mara","Serengeti","Uwanja wa Ndege",27,"Ngarawani",56
1710,"Mara","Serengeti","Uwanja wa Ndege",27,"Ngarawani",56
1711,"Mara","Serengeti","Geitasamo",2,"Nyamoko",68
1712,"Mara","Serengeti","Geitasamo",2,"Matare",43
1713,"Mara","Serengeti","Geitasamo",2,"Matare",43
1714,"Mara","Serengeti","Geitasamo",2,"Kegonga",18
1715,"Mara","Serengeti","Geitasamo",2,"Kegonga",18
1716,"Mara","Serengeti","Geitasamo",2,"Kegonga",18
1717,"Mara","Serengeti","Geitasamo",2,"Kegonga",18
1718,"Mara","Serengeti","Kisangura",8,"Kibeyo",24
1719,"Mara","Serengeti","Kisangura",8,"Kibeyo",24
1720,"Mara","Serengeti","Kisangura",8,"Kibeyo",24
1721,"Mara","Serengeti","Kisangura",8,"Kibeyo",24
1722,"Mara","Serengeti","Kisangura",8,"Kibeyo",24
1723,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1724,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1725,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1726,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1727,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1728,"Mara","Serengeti","Sedeco",26,"Bisarara",1
1729,"Mara","Serengeti","Sedeco",26,"Bisarara",1
1730,"Mara","Serengeti","Sedeco",26,"Bisarara",1
1731,"Mara","Serengeti","Sedeco",26,"Bisarara",1
1732,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1733,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1734,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1735,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1736,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1737,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1738,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1739,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1740,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1741,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1742,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1743,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1744,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1745,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1746,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1747,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1748,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1749,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1750,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1751,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1752,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1753,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1754,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1755,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1756,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1757,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1758,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1759,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1760,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1761,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1762,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1763,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1764,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1765,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1766,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1767,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1768,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1769,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1770,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1771,"Mara","Serengeti","Uwanja wa Ndege",27,"Ngarawani",56
1772,"Mara","Serengeti","Uwanja wa Ndege",27,"Ngarawani",56
1773,"Mara","Serengeti","Uwanja wa Ndege",27,"Ngarawani",56
1774,"Mara","Serengeti","Geitasamo",2,"Matare",43
1775,"Mara","Serengeti","Geitasamo",2,"Matare",43
1776,"Mara","Serengeti","Mugumu",17,"Mugumu",54
1777,"Mara","Serengeti","Mugumu",17,"Stendi Kuu",86
1778,"Mara","Serengeti","Mugumu",17,"Stendi Kuu",86
1779,"Mara","Serengeti","Kisangura",8,"Kibeyo",24
1780,"Mara","Serengeti","Kisangura",8,"Kibeyo",24
1781,"Mara","Serengeti","Kisangura",8,"Kibeyo",24
1782,"Mara","Serengeti","Kisangura",8,"Kibeyo",24
1783,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1784,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1785,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1786,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1787,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1788,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1789,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1790,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1791,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1792,"Mara","Serengeti","Sedeco",26,"Mbirikiri",45
1793,"Mara","Serengeti","Sedeco",26,"Mbirikiri",45
1794,"Mara","Serengeti","Sedeco",26,"Mbirikiri",45
1795,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1796,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1797,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1798,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1799,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1800,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1801,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1802,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1803,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1804,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1805,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1806,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1807,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1808,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1809,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1810,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1811,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1812,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1813,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1814,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1815,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1816,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1817,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1818,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1819,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1820,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1821,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1822,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1823,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1824,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1825,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1826,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1827,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1828,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1829,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1830,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1831,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1832,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1833,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1834,"Mara","Serengeti","Uwanja wa Ndege",27,"Ngarawani",56
1835,"Mara","Serengeti","Uwanja wa Ndege",27,"Ngarawani",56
1836,"Mara","Serengeti","Uwanja wa Ndege",27,"Ngarawani",56
1837,"Mara","Serengeti","Geitasamo",2,"Matare",43
1838,"Mara","Serengeti","Mugumu",17,"Mugumu",54
1839,"Mara","Serengeti","Mugumu",17,"Mugumu",54
1840,"Mara","Serengeti","Mugumu",17,"Stendi Kuu",86
1841,"Mara","Serengeti","Mugumu",17,"Stendi Kuu",86
1842,"Mara","Serengeti","Mugumu",17,"Stendi Kuu",86
1843,"Mara","Serengeti","Kisangura",8,"Kibeyo",24
1844,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1845,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1846,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1847,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1848,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1849,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1850,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1851,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1852,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1853,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1854,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1855,"Mara","Serengeti","Sedeco",26,"Mbirikiri",45
1856,"Mara","Serengeti","Sedeco",26,"Mbirikiri",45
1857,"Mara","Serengeti","Sedeco",26,"Mbirikiri",45
1858,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1859,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1860,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1861,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1862,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1863,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1864,"Mara","Serengeti","Nyambureti",20,"Gusuhi",11
1865,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1866,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1867,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1868,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1869,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1870,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1871,"Mara","Serengeti","Nyambureti",20,"Maburi",33
1872,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1873,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1874,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1875,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1876,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1877,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1878,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1879,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1880,"Mara","Serengeti","Nyamatare",19,"Nyirongo",76
1881,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1882,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1883,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1884,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1885,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1886,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1887,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1888,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1889,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1890,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1891,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1892,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1893,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1894,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1895,"Mara","Serengeti","Uwanja wa Ndege",27,"Ngarawani",56
1896,"Mara","Serengeti","Uwanja wa Ndege",27,"Ngarawani",56
1897,"Mara","Serengeti","Uwanja wa Ndege",27,"Ngarawani",56
1898,"Mara","Serengeti","Uwanja wa Ndege",27,"Ngarawani",56
1899,"Mara","Serengeti","Geitasamo",2,"Matare",43
1900,"Mara","Serengeti","Mugumu",17,"Mugumu",54
1901,"Mara","Serengeti","Mugumu",17,"Mugumu",54
1902,"Mara","Serengeti","Mugumu",17,"Stendi Kuu",86
1903,"Mara","Serengeti","Mugumu",17,"Stendi Kuu",86
1904,"Mara","Serengeti","Mugumu",17,"Stendi Kuu",86
1905,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1906,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1907,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1908,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1909,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1910,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1911,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1912,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1913,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1914,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
1915,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
1916,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1917,"Mara","Serengeti","Sedeco",26,"Mbirikiri",45
1918,"Mara","Serengeti","Sedeco",26,"Mbirikiri",45
1919,"Mara","Serengeti","Sedeco",26,"Mbirikiri",45
1920,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
1921,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
1922,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
1923,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
1924,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
